Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score,Recommended_LTV,Recommended_Tenure,Expected_Profit,PD,Expected_Loss,Interest_Income
ASSET_13274,21,M,-1,SEP,22000,N,LOW RISK,2024-05-20,2026-01-28,2026-03-30,36,27.27,3,2026,1,2026,VARANASI,EAST II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,123788,107263,0.8665056386725692,68462.0,20.6,2.033333333333333,A,P,A,A,No,1500,32500.0,62.0,47.47159007916801,35962.0,52.528409920832,73.74543574498335,1-2 Years,40742.89090456003,83045.10909543997,67.08655854803371,Critical,57.65615232372965,50,24,64469.822116596,0.35,23282.038183403987,87751.86029999999
ASSET_13275,22,M,753,NREGI,40000,N,HIGH RISK,2024-07-30,2025-10-10,2025-11-27,35,26.17,11,2025,10,2025,VARANASI,EAST II,UP,07 Rural,N,REG,0,0,APACHE RTR 160 2V DRUM BLACK EDITION,APACHE,Petrol,147873,125321,0.8474907521995225,110381.0,14.56666666666667,1.6,A,A,A,A,No,0,70000.0,70.0,63.41671120935668,40381.0,36.58328879064331,52.6620816511466,1-2 Years,65244.3558975122,82628.6441024878,55.87811439714336,Medium,57.74321284874012,75,48,90850.34343013432,0.08,4806.131528199024,95656.47495833335
ASSET_13276,23,M,728,NREGI,25000,N,LOW RISK,2025-07-27,2025-11-30,2026-02-27,29,23.82,2,2026,11,2025,ALLAHABAD,EAST II,UP,06 Semi-Urban,N,UN-REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,124000,106500,0.8588709677419355,110803.0,4.2,2.966666666666667,G,G,G,G,No,1000,42000.0,100.0,37.905110872449306,68803.0,62.0948891275507,66.12903225806451,0-1 Year,46122.19281784483,77877.80718215517,62.80468321141546,High,45.034997991559514,65,36,50438.71970721207,0.18,10868.00529278793,61306.725
ASSET_13277,25,F,-1,SEP,28000,N,MEDIUM RISK,2024-07-30,2025-10-27,2025-11-30,23,25.02,11,2025,10,2025,DEHRADUN,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,59800,52613,0.8798160535117057,34115.0,15.13333333333333,1.133333333333333,A,A,A,A,No,0,20000.0,70.0,58.62523816503005,14115.0,41.37476183496995,66.5551839464883,1-2 Years,21117.257705000564,38682.74229499944,64.68686002508267,High,49.26089252878935,65,36,19561.330536900103,0.18,5669.233613099898,25230.564150000002
ASSET_13278,21,F,-1,SAL,25000,N,LOW RISK,2023-11-29,2026-06-29,2026-07-30,48,27.08,7,2026,6,2026,GORAKHPUR,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115500,106844,0.925056277056277,70713.0,31.43333333333333,1.033333333333333,A,P,P,P,No,1000,30000.0,38.0,42.42501378812947,40713.0,57.57498621187052,74.02597402597402,2-3 Years,33400.96263995544,82099.03736004456,71.0814176277442,Critical,55.19405624595488,50,24,90028.35772398442,0.35,25705.063076015595,115733.4208
ASSET_13279,34,M,746,SAL,30000,N,HIGH RISK,2024-03-16,2026-03-18,2026-04-29,36,22.06,4,2026,3,2026,ALLAHABAD,EAST II,UP,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151800,119811,0.7892687747035573,71236.0,24.4,1.4,P,A,P,G,Yes,0,10000.0,62.5,14.03784603290471,61236.0,85.96215396709529,93.41238471673256,2-3 Years,26146.097038286174,125653.90296171384,82.7759571552792,Critical,29.342665916552495,50,24,46508.20376340015,0.35,32782.716036599835,79290.91979999999
ASSET_13280,52,M,-1,OTH,25000,N,MEDIUM RISK,2022-10-16,2025-09-20,2025-10-28,23,26.67,10,2025,9,2025,JHANSI,NORTH II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,68358,57649,0.843339477456918,18294.0,35.66666666666666,1.266666666666667,A,A,A,A,No,0,20000.0,70.0,109.32546190007652,-1706.0,-9.325461900076528,70.7422686444893,2-3 Years,22230.38382652035,46127.61617347965,67.47947010368888,Critical,54.98603548906015,50,24,17072.211914282125,0.35,12396.515660717876,29468.727575
ASSET_13281,49,M,-1,SEP,36000,N,MEDIUM RISK,2024-08-13,2025-11-29,2026-02-25,35,27.18,2,2026,11,2025,VARANASI,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,72942,66802,0.9158235310246498,49708.0,15.76666666666667,2.933333333333333,G,G,G,G,No,0,25000.0,100.0,50.29371529733645,24708.0,49.70628470266355,65.72619341394532,1-2 Years,27140.963498930945,45801.03650106906,62.791034659138845,High,59.07435519097258,65,36,45818.29892980757,0.18,7138.98657019243,52957.2855
ASSET_13282,33,M,-1,SAL,22000,N,LOW RISK,2023-11-30,2025-10-29,2025-11-30,23,25.55,11,2025,10,2025,GORAKHPUR,EAST II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,78349,72666,0.927465570715644,23618.0,23.3,1.066666666666667,G,A,G,G,No,0,10000.0,94.0,42.3405876873571,13618.0,57.6594123126429,87.23659523414466,1-2 Years,23975.108030028612,54373.89196997139,69.39959919076361,Critical,49.50617279372127,50,24,18543.33356051002,0.35,17041.812189489985,35585.14575
ASSET_13283,27,M,-1,NREGI,26000,N,MEDIUM RISK,2024-08-30,2025-11-27,2025-12-26,29,35.08,12,2025,11,2025,VARANASI,EAST II,UP,05 Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,72942,61692,0.8457678703627539,43575.0,15.13333333333333,0.9666666666666668,A,A,A,A,No,0,27500.0,70.0,63.10958118187033,16075.0,36.89041881812966,62.29881275533986,1-2 Years,28007.123551607016,44934.876448392984,61.60357057441937,High,92.56612117554415,65,36,46237.14343928927,0.18,6063.277760710737,52300.421200000004
ASSET_13284,39,M,-1,SAL,20000,N,MEDIUM RISK,2024-07-30,2025-07-13,2025-08-26,23,29.3,8,2025,7,2025,BAREILLY,NORTH II,UP,05 Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54400,48050,0.8832720588235294,40483.41,11.6,1.466666666666667,A,A,A,A,No,0,26500.0,70.0,65.45891267558736,13983.410000000003,34.54108732441265,51.28676470588235,0-1 Year,24598.85903111602,29801.14096888398,54.7815091339779,Low,71.27424958313708,85,60,26280.54493760015,0.03,703.5342290665194,26984.079166666666
ASSET_13285,41,M,663,NPP,18900,N,MEDIUM RISK,2025-08-19,2026-02-21,2026-04-30,29,20.76,4,2026,2,2026,LUCKNOW,EAST II,UP,05 Urban,N,REG,0,0,APACHE RTR 160 4V DUAL CHANNEL ABS WITH USD,APACHE,Petrol,170484,134500,0.7889303395040004,141522.0,6.2,2.266666666666667,P,G,A,G,Yes,0,15000.0,78.5,10.599058803578243,126522.0,89.40094119642175,91.2015203772788,0-1 Year,37628.984404804774,132855.01559519523,77.9281431660421,Critical,25.937755819299564,50,24,33573.79454168168,0.35,33904.85545831833,67478.65000000001
ASSET_13286,32,M,748,SEP,20000,N,LOW RISK,2021-08-18,2025-06-30,2025-07-26,23,26.48,7,2025,6,2025,ALLAHABAD,EAST II,UP,07 Rural,N,REG,0,0,RADEON DRUM,RADEON,Petrol,79500,61700,0.7761006289308177,6520.0,47.06666666666667,0.8666666666666667,A,A,A,A,No,0,16000.0,70.0,245.39877300613497,-9480.0,-145.39877300613497,79.87421383647799,3-5 Years,24845.0644188887,54654.9355811113,68.7483466429073,Critical,53.66249604686787,50,24,18415.579213277713,0.35,12899.227453388954,31314.806666666667
ASSET_13287,36,M,744,SEP,35000,N,LOW RISK,2024-09-14,2025-09-05,2025-10-31,23,21.93,10,2025,9,2025,VARANASI,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117900,100000,0.8481764206955047,70981.0,11.86666666666667,1.866666666666667,A,A,A,A,No,0,42500.0,70.0,59.87517786449895,28481.0,40.12482213550105,63.95250212044105,0-1 Year,48685.412303027675,69214.58769697233,58.7061812527331,Medium,38.85288069580419,75,48,37927.33298424221,0.08,4105.167015757786,42032.5
ASSET_13288,34,M,-1,SEP,35000,N,VERY HIGH RISK,2021-10-30,2025-06-12,2025-07-29,36,19.79,7,2025,6,2025,MEERUT,NORTH II,UP,04 Metro,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,83776,74899,0.8940388655462185,31704.0,44.03333333333333,1.566666666666667,A,A,A,A,No,0,21000.0,70.0,66.23769871309614,10704.0,33.76230128690386,74.93315508021391,3-5 Years,24634.31484432107,59141.68515567893,70.59502143296282,Critical,24.94918567389719,50,24,26874.896495512374,0.35,17592.639804487626,44467.5363
ASSET_13289,64,M,721,SEP,35000,N,VERY HIGH RISK,2024-07-15,2025-10-31,2025-11-29,23,22.32,11,2025,10,2025,MEERUT,NORTH II,UP,04 Metro,N,REG,0,0,NTORQ XT,NTORQ,Petrol,127799,108000,0.845077035031573,89932.0,15.76666666666667,0.9666666666666668,A,A,A,A,No,1000,45000.0,70.0,50.037806342569944,44932.0,49.962193657430056,64.78845687368445,1-2 Years,44040.45873786873,83758.54126213127,65.53927750775145,High,37.62781921637501,65,36,34689.68257281637,0.18,11512.717427183628,46202.399999999994
ASSET_13290,23,M,737,NREGI,30000,N,LOW RISK,2024-10-10,2025-12-26,2026-01-28,35,23.61,1,2026,12,2025,DEHRADUN,NORTH II,UP,07 Rural,Y,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117265,105286,0.8978467573444762,91917.0,14.73333333333333,1.1,G,G,G,G,No,0,40000.0,100.0,43.51752124199005,51917.0,56.48247875800995,65.88922525902869,1-2 Years,44684.66283517496,72580.33716482503,61.89428829132736,High,44.53813759816471,65,36,61594.3310603315,0.18,10908.240689668506,72502.57175
ASSET_13291,25,M,717,SAL,35000,N,VERY HIGH RISK,2024-09-03,2025-03-31,2025-04-25,36,26.26,4,2025,3,2025,AGRA,NORTH II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,153400,129000,0.8409387222946545,136460.0,6.966666666666667,0.8333333333333334,A,A,A,A,No,1000,75000.0,70.0,54.96116077971567,61460.0,45.03883922028433,51.10821382007823,0-1 Year,70954.99215948614,82445.00784051386,53.74511593253837,Low,59.010000319419966,85,60,99884.8497647846,0.03,1741.3502352154158,101626.20000000001
ASSET_13292,20,M,-1,STU,1,Y,ULTRA LOW RISK,2021-07-19,2025-05-29,2025-06-28,36,25.86,6,2025,5,2025,LUCKNOW,EAST II,UP,05 Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,132210,105899,0.8009908478935027,62472.0,47.0,1.0,G,P,G,G,No,500,50000.0,86.0,80.03585606351645,12472.0,19.964143936483545,62.181378110581655,3-5 Years,45164.36638927078,87045.63361072922,65.83891809298026,High,52.28812849179815,65,36,71224.21015006874,0.18,10932.23404993126,82156.4442
ASSET_13293,42,M,-1,AGR,29000,N,LOW RISK,2024-04-26,2025-08-12,2025-09-18,23,25.38,9,2025,8,2025,AGRA,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,73800,62424,0.8458536585365853,61688.0,15.76666666666667,1.233333333333333,A,A,A,A,No,0,28000.0,70.0,45.389703021657375,33688.0,54.61029697834263,62.05962059620597,1-2 Years,24659.034902232732,49140.96509776727,66.5866735742104,Critical,49.971006602013986,50,24,17148.417015781448,0.35,13217.737784218545,30366.154799999993
ASSET_13294,39,M,-1,SAL,20000,N,LOW RISK,2025-07-17,2025-12-17,2026-01-30,29,23.77,1,2026,12,2025,LUCKNOW,EAST II,UP,07 Rural,N,UN-REG,0,0,TVS SPORT ES,SPORT,Petrol,75700,65000,0.8586525759577279,67362.0,5.1,1.466666666666667,A,A,A,A,No,0,30000.0,70.0,44.535494789347105,37362.0,55.464505210652895,60.36988110964333,0-1 Year,26897.673964591948,48802.326035408056,64.46806609697234,High,44.13142142675448,65,36,30480.289646959885,0.18,6858.418686373449,37338.708333333336
ASSET_13295,45,F,-1,AGR,45000,N,MEDIUM RISK,2024-11-06,2025-02-28,2025-04-23,29,26.57,4,2025,2,2025,GORAKHPUR,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 COM ITS,MOPEDS,Petrol,78858,72430,0.9184863932638412,73747.0,3.8,1.8,G,G,G,G,No,0,37000.0,100.0,50.17153240131802,36747.0,49.82846759868198,53.080220142534685,0-1 Year,31591.67005793972,47266.329942060285,59.93853501491324,Medium,57.71797706888234,75,48,43240.84018796851,0.08,3267.0663953648227,46507.90658333334
ASSET_13296,28,M,-1,NREGI,25000,N,LOW RISK,2024-11-05,2026-03-18,2026-04-21,38,22.95,4,2026,3,2026,BAREILLY,NORTH II,UP,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,125897,97000,0.7704710993907719,80387.0,16.6,1.133333333333333,G,G,G,G,No,0,48500.0,100.0,60.33313844278304,31887.0,39.66686155721696,61.47644503046141,1-2 Years,44348.70777055944,81548.29222944056,64.77381687366702,High,40.57883851634878,65,36,61017.5173987007,0.18,9477.2326012993,70494.75
ASSET_13297,24,M,-1,AGR,25000,N,LOW RISK,2025-03-25,2025-08-30,2025-11-28,37,23.33,11,2025,8,2025,VARANASI,EAST II,UP,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,157362,135000,0.8578945361650208,139206.0,5.266666666666667,3.0,A,A,A,A,No,0,79000.0,70.0,56.75042742410529,60206.0,43.24957257589472,49.79728269849137,0-1 Year,74615.80174723364,82746.19825276636,52.583341755167304,Low,47.25755390863364,85,60,95299.599052417,0.03,1811.525947582991,97111.125
ASSET_13298,33,M,-1,SAL,24000,N,HIGH RISK,2024-02-22,2025-12-17,2026-01-30,23,24.96,1,2026,12,2025,ALIGARH,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75458,64149,0.8501285483315222,40037.01,22.13333333333333,1.466666666666667,G,G,G,G,No,0,26500.0,100.0,66.18875885087323,13537.010000000002,33.81124114912677,64.88112592435526,1-2 Years,25938.827947956313,49519.17205204369,65.62481387267579,High,48.618537879635745,65,36,23811.05063063214,0.18,6877.830969367863,30688.881600000004
ASSET_13299,26,M,-1,NREGI,25000,N,MEDIUM RISK,2023-09-21,2025-10-25,2025-11-25,22,28.44,11,2025,10,2025,JHANSI,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75346,56475,0.7495421123881825,18690.0,25.5,1.033333333333333,A,A,A,A,No,0,21500.0,70.0,115.03477795612626,-2810.0,-15.034777956126272,71.46497491572214,2-3 Years,25431.36862928445,49914.63137071555,66.2472213132954,High,62.893436643181154,65,36,23858.2113532712,0.18,5587.853646728799,29446.065
ASSET_13300,36,M,-1,SEP,35000,Y,HIGH RISK,2023-08-17,2025-07-29,2025-08-26,36,26.04,8,2025,7,2025,MEERUT,NORTH II,UP,04 Metro,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,74400,63136,0.8486021505376344,41406.0,23.73333333333333,0.9333333333333332,A,A,A,A,No,500,26200.0,70.0,63.275853741003715,15206.0,36.724146258996285,64.78494623655914,1-2 Years,25531.331775991075,48868.66822400893,65.68369384947437,High,53.104763779599175,65,36,42553.00291967839,0.18,6768.840280321607,49321.843199999996
ASSET_13301,39,M,765,SEP,22000,Y,MEDIUM RISK,2022-10-31,2026-05-27,2026-06-28,29,24.29,6,2026,5,2026,ALIGARH,NORTH II,UP,05 Urban,N,REG,0,0,TVS SPORT KLS,SPORT,Petrol,68100,64249,0.9434508076358296,20440.0,43.46666666666667,1.066666666666667,A,A,A,A,No,7000,11500.0,70.0,56.262230919765166,8940.0,43.737769080234834,83.11306901615272,3-5 Years,13058.353250882195,55041.646749117805,80.82473825127431,Critical,39.47163255297623,50,24,19797.9720461421,0.35,17916.72636219123,37714.69840833333
ASSET_13302,30,F,661,SAL,35000,N,LOW RISK,2024-03-15,2025-04-20,2025-05-22,35,25.29,5,2025,4,2025,ALLAHABAD,EAST II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115538,98302,0.8508196437535702,83536.0,13.36666666666667,1.066666666666667,A,A,A,A,No,0,45500.0,70.0,54.46753495498946,38036.0,45.53246504501053,60.619017119908605,1-2 Years,42258.200447995085,73279.79955200492,63.42484684866011,High,50.91570004324498,65,36,62422.12883063912,0.18,10087.883919360884,72510.01275000001
ASSET_13303,41,M,-1,AGR,30000,N,LOW RISK,2024-08-09,2025-12-31,2026-02-27,36,26.72,2,2026,12,2025,VARANASI,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,72942,59496,0.8156617586575635,43292.0,16.96666666666667,1.933333333333333,G,G,G,G,No,0,22000.0,100.0,50.81770303982261,21292.0,49.1822969601774,69.83905020427189,1-2 Years,26050.40581056752,46891.59418943248,64.28613719041496,High,56.52862376076053,65,36,41671.786645902146,0.18,6020.206954097846,47691.993599999994
ASSET_13304,37,M,770,NPP,30000,N,MEDIUM RISK,2023-10-22,2026-06-30,2026-07-27,36,25.78,7,2026,6,2026,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,73000,65859,0.9021780821917808,17524.0,32.73333333333333,0.9,A,G,G,A,No,0,15000.0,83.5,85.59689568591645,2524.0,14.403104314083542,79.45205479452055,2-3 Years,21772.084033025665,51227.91596697434,70.17522735201965,Critical,50.14285466762048,50,24,35504.93001155898,0.35,15430.420588441017,50935.3506
ASSET_13305,25,M,-1,AGR,22000,N,MEDIUM RISK,2025-07-03,2025-12-31,2026-02-27,29,19.12,2,2026,12,2025,LUCKNOW,EAST II,UP,07 Rural,N,UN-REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117899,98802,0.8380223750837581,97896.0,6.033333333333333,1.933333333333333,G,G,G,G,No,0,51000.0,100.0,52.09610198578083,46896.0,47.90389801421917,56.742635645764594,0-1 Year,46675.229695544585,71223.77030445542,60.410834955729406,Medium,26.404420098305792,75,48,41482.96917564357,0.08,4170.141624356434,45653.1108
ASSET_13306,22,M,-1,NREGI,28000,N,LOW RISK,2024-06-07,2026-06-27,2026-07-27,36,23.67,7,2026,6,2026,JHANSI,NORTH II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,153064,130082,0.8498536559870381,89717.0,25.0,1.0,G,G,G,G,No,16000,62000.0,100.0,69.10618946242072,27717.0,30.893810537579274,59.49406784090315,2-3 Years,49923.57407949093,103140.42592050906,67.38385637413701,Critical,42.4959197544619,50,24,64315.77912782184,0.35,28055.44907217817,92371.22820000001
ASSET_13307,44,M,719,SAL,30000,N,LOW RISK,2024-07-12,2025-09-30,2025-10-31,23,22.01,10,2025,9,2025,DEHRADUN,NORTH II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,118702,98800,0.8323364391501407,65755.0,14.83333333333333,1.033333333333333,G,G,G,G,No,0,55000.0,100.0,83.6438293665881,10755.0,16.356170633411907,53.665481626257346,1-2 Years,43713.83669145987,74988.16330854013,63.17346237514122,High,37.32117343266433,65,36,31764.09393779612,0.18,9915.509395537223,41679.60333333334
ASSET_13308,42,M,-1,NREGI,25500,N,LOW RISK,2025-11-11,2026-05-08,2026-06-26,23,22.31,6,2026,5,2026,KANPUR,EAST II,UP,07 Rural,N,REG,0,0,RADEON DRUM,RADEON,Petrol,83944,70447,0.8392142380634708,68595.0,5.933333333333334,1.633333333333333,A,A,A,A,No,0,31000.0,70.0,45.19279830891465,37595.0,54.80720169108536,63.07061850757648,0-1 Year,35650.999217485594,48293.000782514406,57.53002094552846,Medium,40.93126537117603,75,48,27340.04419573218,0.08,2783.6800626011527,30123.72425833333
ASSET_13309,23,F,-1,SEP,30000,N,LOW RISK,2024-05-21,2025-09-24,2025-10-23,36,27.4,10,2025,9,2025,VARANASI,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,113500,99768,0.8790132158590308,82124.0,16.36666666666667,0.9666666666666668,A,A,A,A,No,2000,54000.0,70.0,65.75422531781209,28124.0,34.245774682187914,52.42290748898678,1-2 Years,44262.77001541835,69237.22998458165,61.00196474412479,Medium,60.740463448849326,75,48,77568.87760123346,0.08,4440.418398766532,82009.29599999999
ASSET_13310,25,M,-1,AGR,43500,N,HIGH RISK,2024-10-22,2025-03-31,2025-07-28,29,24.37,7,2025,3,2025,VARANASI,EAST II,UP,07 Rural,N,UN-REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,150059,136415,0.9090757635330105,140134.01,5.333333333333333,3.966666666666667,G,G,G,G,No,0,70000.0,100.0,49.95218505486284,70134.01000000001,50.04781494513716,53.35168167187573,0-1 Year,66315.18382399774,83743.81617600226,55.807259928429666,Medium,50.2547761798519,75,48,74732.49216425316,0.08,5607.985294080181,80340.47745833333
ASSET_13311,25,M,-1,SAL,28500,N,LOW RISK,2024-11-06,2025-07-31,2025-11-30,48,24.66,11,2025,7,2025,VARANASI,EAST II,UP,04 Metro,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115899,111436,0.9614923338423972,113014.0,8.9,4.066666666666666,A,A,A,A,No,0,35000.0,70.0,30.969614384058612,78014.0,69.0303856159414,69.8012925046808,0-1 Year,47492.96827579074,68406.03172420926,59.02210694156918,Medium,50.123274546705495,75,48,104805.02786206326,0.08,5115.44253793674,109920.4704
ASSET_13312,36,M,643,SEP,35000,N,HIGH RISK,2022-06-24,2025-09-15,2025-10-31,29,22.89,10,2025,9,2025,MEERUT,NORTH II,UP,04 Metro,N,REG,0,0,RADEON DRUM,RADEON,Petrol,84700,67450,0.7963400236127509,47640.0,39.3,1.533333333333333,G,G,G,G,No,5000,15000.0,100.0,31.48614609571788,32640.0,68.51385390428212,82.29043683589138,3-5 Years,19013.87714962241,65686.1228503776,77.55150277494403,Critical,34.991402490845985,50,24,20359.01075236785,0.35,16952.642997632156,37311.653750000005
ASSET_13313,31,F,-1,SEP,20000,N,LOW RISK,2022-03-10,2025-05-17,2025-06-23,23,23.41,6,2025,5,2025,KANPUR,EAST II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,65028,54049,0.8311650365996186,22524.0,38.8,1.233333333333333,A,A,A,A,No,0,20000.0,70.0,88.7941751021133,2524.0,11.205824897886698,69.24401796149351,3-5 Years,18705.751199568225,46322.24880043177,71.23431260446542,Critical,39.801768330348594,50,24,11881.198811515555,0.35,12370.137080151118,24251.335891666673
ASSET_13314,33,M,732,SAL,30000,N,MEDIUM RISK,2023-10-30,2025-10-10,2025-11-28,29,24.54,11,2025,10,2025,KANPUR,EAST II,UP,05 Urban,N,REG,1,0,JUPITER 110 DISC,JUPITER,Petrol,109559,103845,0.9478454531348406,45425.0,23.7,1.633333333333333,A,A,A,A,No,0,34000.0,70.0,74.84865162355531,11425.0,25.151348376444687,68.96649293987714,1-2 Years,41825.76100813664,67733.23899186336,61.82352795467588,High,48.45200762604155,65,36,50421.81423146459,0.18,11163.463018535405,61585.27724999999
ASSET_13315,29,M,765,SAL,32000,N,MEDIUM RISK,2024-06-24,2025-06-11,2025-07-30,35,28.02,7,2025,6,2025,VARANASI,EAST II,UP,06 Semi-Urban,N,UN-REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115538,97300,0.8421471723588776,90340.05,11.73333333333333,1.633333333333333,G,G,G,G,No,0,25000.0,100.0,27.673219131492623,65340.05,72.32678086850738,78.3620973186311,0-1 Year,45200.777972258526,70337.22202774147,60.87799860456427,Medium,63.38178396519268,75,48,75350.48723778069,0.08,4167.937762219318,79518.425
ASSET_13316,34,M,-1,NREGI,40000,N,VERY HIGH RISK,2023-12-27,2025-03-10,2025-04-28,29,21.67,4,2025,3,2025,MORADABAD,NORTH II,UP,05 Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151940,119016,0.7833092010003949,108303.0,14.63333333333333,1.633333333333333,G,A,G,G,No,1500,67000.0,94.0,61.86347561932726,41303.0,38.13652438067274,55.90364617612216,1-2 Years,64173.383462925674,87766.61653707433,57.76399666781251,Medium,38.16046366327658,75,48,57940.278077034054,0.08,4387.409322965947,62327.6874
ASSET_13317,27,F,-1,SEP,20000,N,HIGH RISK,2024-02-22,2026-02-19,2026-03-31,29,26.71,3,2026,2,2026,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,0,0,RADEON DRUM,RADEON,Petrol,83148,70617,0.8492928272477991,29209.01,24.26666666666667,1.333333333333333,G,G,G,G,No,0,20000.0,100.0,68.47202284500571,9209.009999999998,31.527977154994296,75.94650502718045,2-3 Years,25678.11963220868,57469.88036779133,69.11757392576048,Critical,54.4689187059478,50,24,29854.076896273044,0.35,15728.608128726963,45582.685025000006
ASSET_13318,28,M,719,NREGI,40000,N,HIGH RISK,2023-10-27,2025-04-29,2025-05-19,37,22.96,5,2025,4,2025,MORADABAD,NORTH II,UP,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,116200,97691,0.8407142857142857,77137.0,18.33333333333333,0.6666666666666666,P,P,P,P,Yes,2000,25500.0,30.0,33.058065519789466,51637.0,66.94193448021053,78.0550774526678,1-2 Years,29795.246161282972,86404.75383871704,74.3586521847823,Critical,36.61732298187001,50,24,45395.20142311571,0.35,23763.51384355096,69158.71526666667
ASSET_13319,33,M,-1,SAL,52000,N,VERY HIGH RISK,2023-10-28,2025-11-15,2025-12-29,36,25.99,12,2025,11,2025,ALIGARH,NORTH II,UP,07 Rural,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,79684,77355,0.9707720495959038,90794.0,24.96666666666667,1.466666666666667,G,A,A,A,No,0,15500.0,76.0,17.071612661629622,75294.0,82.92838733837038,80.54816525274836,2-3 Years,22667.138318698857,57016.86168130115,71.5537142730048,Critical,50.444207846362254,50,24,41172.9419115446,0.35,19140.7515884554,60313.6935
