Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score
ASSET_13959,21,M,-1,SAL,32000,N,HIGH RISK,2024-09-19,2026-03-27,2026-04-30,36,26.99,4,2026,3,2026,LUCKNOW,EAST II,UP,07 Rural,N,REG,0,0,RADEON DRUM,RADEON,Petrol,85828,78942,0.9197697721023442,53588.0,18.46666666666667,1.133333333333333,A,A,A,A,No,0,36000.0,70.0,67.17921922818542,17588.0,32.82078077181458,58.055646176073076,1-2 Years,30591.031336573804,55236.968663426196,64.35774882721978,High,57.62641839713536
ASSET_13960,25,F,-1,SEP,25000,N,LOW RISK,2024-06-26,2025-03-18,2025-04-22,17,24.08,4,2025,3,2025,VARANASI,EAST II,UP,05 Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,72900,55522,0.7616186556927298,44885.0,8.833333333333334,1.166666666666667,A,A,A,A,No,0,32511.0,70.0,72.43177007909101,12374.0,27.568229920908987,55.403292181069965,0-1 Year,30225.801628290632,42674.19837170937,58.53799502292094,Medium,47.9029963317378
ASSET_13961,35,M,679,SEP,38000,N,LOW RISK,2024-12-31,2025-05-27,2025-06-26,35,25.12,6,2025,5,2025,KANPUR,EAST II,UP,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,150059,127465,0.8494325565277657,135430.0,4.9,1.0,G,G,G,G,No,0,87000.0,100.0,64.23982869379014,48430.0,35.76017130620985,42.02280436361698,0-1 Year,70045.37231191108,80013.62768808892,53.32144535688557,Low,54.425534896477934
ASSET_13962,21,M,752,SEP,30000,N,MEDIUM RISK,2024-11-12,2026-02-26,2026-03-27,36,20.13,3,2026,2,2026,VARANASI,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117000,101248,0.8653675213675214,71590.0,15.7,0.9666666666666668,G,G,G,G,No,0,42000.0,100.0,58.66741164967174,29590.0,41.33258835032826,64.1025641025641,1-2 Years,43854.49079123086,73145.50920876913,62.51752923826422,High,29.742970925273465
ASSET_13963,42,M,-1,SEP,35000,N,LOW RISK,2022-11-29,2025-09-29,2025-10-31,29,25.2,10,2025,9,2025,LUCKNOW,EAST II,UP,03 Large Metro,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,75678,61950,0.8185998572900975,11424.0,34.5,1.066666666666667,P,P,P,P,No,13500,10000.0,30.0,87.53501400560224,1424.0,12.46498599439776,86.78612014059568,2-3 Years,15864.551149883133,59813.44885011687,79.03677270820697,Critical,44.01919117923762
ASSET_13964,28,F,-1,NREGI,30000,N,VERY HIGH RISK,2024-01-09,2026-06-16,2026-07-27,36,26.1,7,2026,6,2026,DEHRADUN,NORTH II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115580,98106,0.8488146738189998,44759.99,29.63333333333333,1.366666666666667,A,A,A,A,No,1000,37500.0,70.0,83.78017957555397,7259.989999999998,16.219820424446024,67.55494030109016,2-3 Years,37288.64981644442,78291.35018355558,67.73780081636579,Critical,52.497429318938224
ASSET_13965,25,M,751,AGR,38000,N,MEDIUM RISK,2025-05-06,2025-12-12,2026-01-30,28,21.31,1,2026,12,2025,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,118181,100199,0.8478435619938908,92785.0,7.333333333333333,1.633333333333333,A,A,A,A,No,0,56000.0,70.0,60.354583176159935,36785.0,39.645416823840065,52.61505656577622,0-1 Year,49283.3862330481,68897.6137669519,58.2983844839288,Medium,36.4336607171136
ASSET_13966,41,M,-1,SAL,26000,N,ULTRA LOW RISK,2023-06-06,2025-06-30,2025-07-26,36,24.96,7,2025,6,2025,KANPUR,EAST II,UP,05 Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,150500,127100,0.8445182724252491,69922.0,25.16666666666667,0.8666666666666667,A,A,A,A,No,1000,70100.0,70.0,100.25456937730614,-178.0,-0.2545693773061411,53.421926910299,2-3 Years,61584.53837915804,88915.46162084196,59.080040944081034,Medium,51.3520824036909
ASSET_13967,54,M,666,AGR,18000,N,LOW RISK,2023-05-22,2025-07-31,2025-08-27,23,25.98,8,2025,7,2025,ALLAHABAD,EAST II,UP,05 Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,70804,61587,0.8698237387718208,19695.0,26.7,0.9,A,A,A,A,No,0,32000.0,70.0,162.47778624016246,-12305.0,-62.47778624016248,54.80481328738489,2-3 Years,25075.852467006905,45728.1475329931,64.58413018048853,High,53.31341571400118
ASSET_13968,51,F,708,SEP,30000,N,LOW RISK,2024-03-20,2026-01-24,2026-03-31,36,25.76,3,2026,1,2026,VARANASI,EAST II,UP,05 Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,95079,87466,0.919929742635072,50536.0,22.5,2.2,P,P,P,P,Yes,0,26000.0,30.0,51.44847237612791,24536.0,48.55152762387209,72.65431903995625,1-2 Years,25670.085599443508,69408.91440055649,73.00130880694631,Critical,48.878956212974515
ASSET_13969,42,M,751,AGR,29000,N,LOW RISK,2024-10-14,2025-06-20,2025-07-26,29,23.81,7,2025,6,2025,GORAKHPUR,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,75000,61999,0.8266533333333334,58593.22,8.3,1.2,G,G,G,G,No,0,32120.0,100.0,54.818629186107195,26473.22,45.181370813892805,57.17333333333333,0-1 Year,31816.087785251057,43183.91221474894,57.57854961966525,Medium,47.17602176154884
ASSET_13970,43,M,-1,NREGI,30000,N,MEDIUM RISK,2023-12-09,2025-03-21,2025-04-25,29,21.98,4,2025,3,2025,JHANSI,NORTH II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151940,121180,0.7975516651309728,85552.0,15.6,1.166666666666667,G,G,G,G,Yes,0,30000.0,100.0,35.066392369553014,55552.0,64.93360763044697,80.25536395945768,1-2 Years,43680.24574448792,108259.75425551209,71.25164818712129,Critical,33.82187037085861
ASSET_13971,27,F,-1,NREGI,20000,N,ULTRA LOW RISK,2024-03-20,2025-07-12,2025-08-28,29,27.15,8,2025,7,2025,KANPUR,EAST II,UP,06 Semi-Urban,N,UN-REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,147800,110344,0.7465764546684709,81806.0,15.96666666666667,1.566666666666667,A,A,A,A,No,0,78100.0,70.0,95.46976994352492,3706.0,4.530230056475075,47.158322056833555,1-2 Years,62931.619873347256,84868.38012665274,57.421096161470054,Medium,61.19190804861995
ASSET_13972,62,M,-1,AGR,20000,N,LOW RISK,2022-12-23,2025-08-21,2025-09-29,23,27.75,9,2025,8,2025,ALLAHABAD,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 COM ITS,MOPEDS,Petrol,70500,58249,0.8262269503546099,9465.0,32.4,1.3,A,A,A,A,No,0,21500.0,70.0,227.15266772319072,-12035.0,-127.15266772319067,69.50354609929079,2-3 Years,23027.60018481045,47472.39981518955,67.33673732651,Critical,59.55646865574279
ASSET_13973,22,F,756,AGR,23500,N,LOW RISK,2025-02-21,2025-10-30,2025-11-28,36,23.84,11,2025,10,2025,KANPUR,EAST II,UP,04 Metro,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,153950,138633,0.9005066580058461,145301.0,8.366666666666667,0.9666666666666668,G,G,G,G,No,0,76000.0,100.0,52.30521469225952,69301.0,47.69478530774048,50.63332250730757,0-1 Year,71012.61559618513,82937.38440381487,53.87293563092879,Low,48.849039955434506
ASSET_13974,32,M,730,AGR,24000,N,LOW RISK,2024-02-29,2025-03-03,2025-04-28,23,20.98,4,2025,3,2025,ALLAHABAD,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,115538,88699,0.7677041319738961,58619.0,12.26666666666667,1.866666666666667,A,A,A,A,No,0,45000.0,70.0,76.76691857588837,13619.0,23.23308142411164,61.05177517353598,1-2 Years,42636.423922422946,72901.57607757705,63.09748833940093,High,33.05092135618768
ASSET_13975,27,M,-1,NREGI,25000,N,VERY HIGH RISK,2025-02-25,2025-10-31,2025-11-30,26,24.36,11,2025,10,2025,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,150029,111931,0.7460624279306001,103211.0,8.266666666666667,1.0,A,A,A,A,No,2500,75000.0,70.0,72.6666731259265,28211.0,27.3333268740735,50.00966479813903,0-1 Year,70362.10930200272,79666.89069799728,53.100994273105385,Low,51.34333086128595
ASSET_13976,46,M,-1,SEP,35000,N,LOW RISK,2024-11-26,2026-02-14,2026-03-27,35,22.17,3,2026,2,2026,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75764,66299,0.875072593844042,57070.0,14.83333333333333,1.366666666666667,A,A,A,A,No,0,32000.0,70.0,56.0714911512178,25070.0,43.9285088487822,57.76358164827623,1-2 Years,27054.442012682688,48709.55798731731,64.29116465249632,High,37.522613927710395
ASSET_13977,26,F,-1,SEP,47000,N,VERY HIGH RISK,2024-05-10,2025-06-07,2025-07-25,36,25.38,7,2025,6,2025,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54420,48390,0.8891951488423374,44124.0,13.1,1.6,G,G,G,G,No,0,23000.0,100.0,52.12582721421448,21124.0,47.87417278578551,57.73612642410878,1-2 Years,20082.560854969073,34337.43914503093,63.09709508458457,High,51.428493099353076
ASSET_13978,40,M,-1,SAL,25000,N,VERY HIGH RISK,2025-03-23,2025-08-31,2025-10-29,36,24.73,10,2025,8,2025,KANPUR,EAST II,UP,07 Rural,N,UN-REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,157362,118000,0.7498633723516478,124675.0,5.366666666666666,1.966666666666667,G,G,G,G,No,0,50000.0,100.0,40.104271104872666,74675.0,59.895728895127334,68.22612829018442,0-1 Year,59557.786335483936,97804.21366451606,62.15237075311452,High,49.10823026533185
ASSET_13979,42,M,769,SEP,35000,N,VERY HIGH RISK,2023-11-30,2026-01-07,2026-02-28,36,27.08,2,2026,1,2026,ALIGARH,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,79684,74393,0.9336002208724462,39976.0,25.63333333333333,1.733333333333333,G,G,G,G,No,1000,24500.0,100.0,61.28677206323794,15476.0,38.71322793676206,69.25355152853773,2-3 Years,23464.82753549617,56219.172464503834,70.55264854237217,Critical,55.414906358491756
ASSET_13980,27,M,726,SAL,25000,N,LOW RISK,2024-10-21,2026-03-31,2026-04-25,36,23.99,4,2026,3,2026,ALLAHABAD,EAST II,UP,04 Metro,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,153500,130905,0.8528013029315961,91754.0,17.53333333333333,0.8333333333333334,P,A,P,G,Yes,0,63500.0,62.5,69.20679207445997,28254.0,30.793207925540035,58.63192182410424,1-2 Years,44515.98938792698,108984.01061207302,70.99935544760457,Critical,42.32237894114126
ASSET_13981,32,M,724,AGR,30000,N,LOW RISK,2025-03-17,2026-03-07,2026-04-30,36,23.57,4,2026,3,2026,GORAKHPUR,EAST II,UP,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 4V SPL EDITION,APACHE,Petrol,163966,145469,0.8871900272007611,128457.0,11.83333333333333,1.8,G,G,G,G,No,0,45000.0,100.0,35.031177748195894,83457.0,64.9688222518041,72.55528585194492,0-1 Year,63154.27779301437,100811.72220698564,61.48330886097462,High,44.542723358747295
ASSET_13982,30,M,684,AGR,38000,N,LOW RISK,2023-11-30,2025-12-05,2026-01-27,29,25.59,1,2026,12,2025,GORAKHPUR,EAST II,UP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,72900,66705,0.9150205761316872,26797.01,24.53333333333333,1.766666666666667,G,G,G,G,No,0,23000.0,100.0,85.8304713846806,3797.0099999999984,14.16952861531939,68.44993141289437,2-3 Years,22419.227983163804,50480.7720168362,69.2466008461402,Critical,49.73714270104265
ASSET_13983,39,F,-1,NREGI,35000,N,ULTRA LOW RISK,2024-10-15,2026-06-19,2026-07-23,23,20.13,7,2026,6,2026,ALLAHABAD,EAST II,UP,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,152000,125087,0.8229407894736842,43221.0,20.4,1.133333333333333,G,G,G,G,No,0,67000.0,100.0,155.01723699127737,-23779.0,-55.017236991277386,55.92105263157895,1-2 Years,62814.69913216557,89185.30086783442,58.67454004462791,Medium,31.34806588897654
ASSET_13984,25,M,686,SEP,30000,N,LOW RISK,2024-11-06,2025-06-30,2025-09-26,23,23.66,9,2025,6,2025,KANPUR,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,117957,93400,0.791813966106293,80576.0,7.866666666666666,2.933333333333333,G,G,G,G,No,0,41000.0,100.0,50.883637807783956,39576.0,49.116362192216044,65.24157108098714,0-1 Year,47198.64170143328,70758.35829856672,59.98656993528719,Medium,45.54376535628982
ASSET_13985,22,M,-1,SEP,38000,N,VERY HIGH RISK,2023-04-30,2026-01-31,2026-03-30,23,26.48,3,2026,1,2026,MEERUT,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,73968,61073,0.8256678563703223,64340.0,33.56666666666667,1.933333333333333,A,P,A,A,No,12000,16000.0,62.0,24.867889337892446,48340.0,75.13211066210755,78.36902444300237,2-3 Years,17361.54942011398,56606.45057988602,76.52829680386927,Critical,50.4130570835995
ASSET_13986,21,M,-1,SEP,30000,N,LOW RISK,2025-08-07,2026-03-18,2026-04-21,36,20.64,4,2026,3,2026,BAREILLY,NORTH II,UP,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,151000,125300,0.8298013245033112,128468.0,7.433333333333334,1.133333333333333,G,G,G,G,No,0,77000.0,100.0,59.93710495999004,51468.0,40.06289504000996,49.00662251655629,0-1 Year,70419.69193357845,80580.30806642155,53.36444242809374,Low,35.69603420583406
ASSET_13987,25,M,-1,SAL,18500,N,MEDIUM RISK,2025-08-28,2026-03-31,2026-05-30,23,23.77,5,2026,3,2026,LUCKNOW,EAST II,UP,07 Rural,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75764,66140,0.8729739718071907,59008.0,7.166666666666667,2.0,G,G,G,G,No,0,25000.0,100.0,42.367136659436014,34008.0,57.632863340563986,67.0027981627158,0-1 Year,30935.559012441307,44828.44098755869,59.16852461269032,Medium,46.34487218546136
ASSET_13988,51,M,567,AGR,25000,N,MEDIUM RISK,2024-08-28,2025-03-03,2025-04-24,29,28.18,4,2025,3,2025,VARANASI,EAST II,UP,07 Rural,N,UN-REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,53000,47011,0.887,46979.0,6.233333333333333,1.733333333333333,G,G,G,G,No,0,28000.0,100.0,59.6010983630984,18979.0,40.3989016369016,47.16981132075472,0-1 Year,23098.738381020383,29901.261618979617,56.41747475279173,Medium,65.91307297531813
ASSET_13989,22,F,-1,SAL,29500,N,LOW RISK,2025-11-24,2026-04-09,2026-05-27,23,18.98,5,2026,4,2026,KANPUR,EAST II,UP,07 Rural,N,REG,0,0,TVS RAIDER DRUM,RAIDER,Petrol,98910,84054,0.8498028510767365,87005.0,4.533333333333333,1.6,G,G,G,G,No,0,48500.0,100.0,55.743922763059594,38505.0,44.256077236940406,50.96552421393186,0-1 Year,45147.14203482839,53762.85796517161,54.35533107387687,Low,28.34887673290563
ASSET_13990,47,M,720,AGR,35000,N,LOW RISK,2023-03-20,2025-09-19,2025-10-31,17,25.95,10,2025,9,2025,LUCKNOW,EAST II,UP,07 Rural,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,73250,52049,0.7105665529010239,27824.0,30.46666666666667,1.4,A,A,A,A,No,0,18000.0,70.0,64.69235192639448,9824.0,35.30764807360552,75.42662116040955,2-3 Years,22451.963435264413,50798.03656473559,69.34885537847862,Critical,51.1980402866397
ASSET_13991,29,M,-1,SAL,25000,N,LOW RISK,2024-11-22,2025-10-10,2025-11-24,23,23.92,11,2025,10,2025,KANPUR,EAST II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,153950,133794,0.869074374797012,109401.0,10.73333333333333,1.5,G,G,G,G,No,0,70000.0,100.0,63.98478990137202,39401.0,36.01521009862798,54.53069178304645,0-1 Year,67719.82527701618,86230.17472298382,56.011805601158706,Medium,48.28983634127187
ASSET_13992,21,M,723,AGR,25000,N,LOW RISK,2025-10-28,2026-06-29,2026-07-30,23,20.18,7,2026,6,2026,KANPUR,EAST II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,109170,92781,0.849876339653751,85419.0,8.133333333333333,1.033333333333333,G,G,G,G,No,0,25000.0,100.0,29.267493180674087,60419.0,70.73250681932592,77.09993587982046,0-1 Year,50566.74013702282,58603.25986297718,53.680736340548854,Low,33.64265382890432
ASSET_13993,50,M,-1,NREGI,32000,N,HIGH RISK,2024-06-24,2025-06-14,2025-08-28,35,27.26,8,2025,6,2025,ALLAHABAD,EAST II,UP,07 Rural,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151800,128803,0.8485046113306983,114343.25,11.83333333333333,2.5,G,G,G,G,No,0,57500.0,100.0,50.287183546033546,56843.25,49.712816453966454,62.121212121212125,0-1 Year,67221.39783366203,84578.60216633797,55.717129226836605,Medium,62.363036297594164
ASSET_13994,32,F,609,SEP,27000,N,MEDIUM RISK,2023-01-20,2026-02-11,2026-03-27,14,25.24,3,2026,2,2026,KANPUR,EAST II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,52474,46350,0.8832945839844495,7262.0,37.26666666666667,1.466666666666667,A,A,A,A,No,0,17000.0,70.0,234.0952905535665,-9738.0,-134.0952905535665,67.60300339215611,3-5 Years,15104.651579613215,37369.348420386785,71.2149796478004,Critical,47.45317393821083
ASSET_13995,26,M,-1,NREGI,35000,N,LOW RISK,2024-11-25,2026-02-11,2026-03-24,17,25.02,3,2026,2,2026,ALIGARH,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,76582,58123,0.7589642474732966,30932.0,14.76666666666667,1.366666666666667,A,A,A,A,No,1000,26000.0,70.0,84.05534721324194,4932.0,15.944652786758052,66.04946332036249,1-2 Years,24084.4946686068,52497.5053313932,68.55071078242041,Critical,47.647084350152554
ASSET_13996,28,M,744,SEP,35000,N,LOW RISK,2024-08-23,2025-05-28,2025-06-26,23,21.49,6,2025,5,2025,DEHRADUN,NORTH II,UP,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,102100,87692,0.8588834476003918,80682.0,9.266666666666667,0.9666666666666668,G,G,G,G,No,0,48000.0,100.0,59.49282367814382,32682.0,40.50717632185618,52.98726738491675,0-1 Year,47976.39683838874,54123.60316161126,53.010385075035515,Low,39.394093750020446
ASSET_13997,24,F,750,SAL,35000,N,ULTRA LOW RISK,2024-10-14,2025-08-31,2025-11-24,35,20.21,11,2025,8,2025,VARANASI,EAST II,UP,05 Urban,N,UN-REG,0,0,TVS IQUBE 2.2KWH,TVS,EV,115216,105405,0.9148468962644076,90654.0,10.7,2.833333333333333,A,A,A,A,No,0,60000.0,70.0,66.18571712224502,30654.0,33.814282877754984,47.92389945840856,0-1 Year,63695.17311080944,51520.82688919056,44.7167293511236,Low,37.51193636216243
ASSET_13998,46,M,-1,AGR,25000,N,MEDIUM RISK,2024-11-15,2025-06-28,2025-07-23,23,18.76,7,2025,6,2025,AGRA,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54420,46214,0.8492098493201029,44333.0,7.5,0.8333333333333334,G,G,G,G,No,0,25500.0,100.0,57.51922946789073,18833.0,42.48077053210926,53.14222712238148,0-1 Year,22330.839649334885,32089.160350665115,58.96574853117441,Medium,25.504380896298724
ASSET_13999,21,M,723,SEP,35000,N,LOW RISK,2023-12-09,2025-05-27,2025-06-28,23,22.98,6,2025,5,2025,ALLAHABAD,EAST II,UP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,123788,103985,0.8400248812485863,52108.0,17.83333333333333,1.066666666666667,A,A,A,A,No,0,36000.0,70.0,69.08728026406695,16108.0,30.912719735933063,70.91802113290464,1-2 Years,42086.72045349501,81701.27954650499,66.00096903294744,High,40.19159640182195
ASSET_14000,37,F,-1,NREGI,27000,N,MEDIUM RISK,2025-03-21,2026-06-29,2026-07-31,36,24.49,7,2026,6,2026,VARANASI,EAST II,UP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,74900,65810,0.8786381842456609,50205.0,15.5,1.066666666666667,G,G,G,G,No,0,25500.0,100.0,50.79175380938153,24705.0,49.20824619061847,65.95460614152204,1-2 Years,27524.91854301351,47375.08145698649,63.25111008943456,High,47.64691757224996
ASSET_14001,29,M,724,NREGI,48000,N,LOW RISK,2024-12-24,2025-10-14,2025-11-27,35,25.81,11,2025,10,2025,DEHRADUN,NORTH II,UP,06 Semi-Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,76553,66800,0.8725980693114574,67107.0,9.8,1.466666666666667,G,G,G,G,No,0,34000.0,100.0,50.66535532805817,33107.0,49.334644671941824,55.58632581348869,0-1 Year,30228.76286189013,46324.23713810987,60.51263456443232,Medium,54.3039143800081
ASSET_14002,26,M,-1,NREGI,30000,N,LOW RISK,2025-10-29,2026-05-31,2026-07-25,36,24.03,7,2026,5,2026,VARANASI,EAST II,UP,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 2V DRUM,APACHE,Petrol,139385,122374,0.8779567385299709,118414.0,7.133333333333334,1.833333333333333,A,A,A,A,No,0,60000.0,70.0,50.66968432786664,58414.0,49.33031567213336,56.9537611651182,0-1 Year,71099.50027931224,68285.49972068776,48.990565498932995,Low,51.68182131190139
ASSET_14003,31,M,661,SEP,63000,N,VERY HIGH RISK,2023-12-09,2025-03-28,2025-04-30,36,27.11,4,2025,3,2025,ALIGARH,NORTH II,UP,07 Rural,N,REG,1,0,STAR CITY DISC,CITY PLUS,Petrol,97183,84264,0.8670652274574772,72317.0,15.83333333333333,1.1,P,A,P,P,Yes,0,23000.0,38.0,31.804416665514335,49317.0,68.19558333448566,76.33330932364714,1-2 Years,21418.17423466808,75764.82576533192,77.96098676242956,Critical,52.44597844784201
ASSET_14004,23,M,-1,SAL,28000,N,LOW RISK,2024-08-31,2025-11-30,2025-12-29,36,25.28,12,2025,11,2025,ALLAHABAD,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,121548,103281,0.8497136933557113,86068.0,15.2,0.9666666666666668,A,A,A,A,No,0,39000.0,70.0,45.31300831900358,47068.0,54.68699168099642,67.91391055385527,1-2 Years,41650.71299532983,79897.28700467017,65.7331153163114,High,49.90984252090978
ASSET_14005,22,F,-1,SAL,26000,N,LOW RISK,2023-09-05,2026-01-31,2026-02-26,42,25.02,2,2026,1,2026,DEHRADUN,NORTH II,UP,05 Urban,N,REG,1,0,NTORQ SUPER SQUAD,NTORQ,Petrol,116980,89799,0.7676440417165328,49545.99,29.3,0.8666666666666667,G,G,G,G,No,0,40000.0,100.0,80.73307244440974,9545.989999999998,19.266927555590268,65.8061207043939,2-3 Years,33949.32975665095,83030.67024334904,70.97851790335874,Critical,46.633066150696386
ASSET_14006,55,M,750,AGR,25000,N,MEDIUM RISK,2023-11-23,2025-11-14,2026-01-28,36,24.33,1,2026,11,2025,GORAKHPUR,EAST II,UP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,114000,107488,0.942877192982456,59055.0,24.06666666666667,2.5,G,G,G,G,No,10500,35500.0,100.0,60.11345356024045,23555.0,39.88654643975955,68.85964912280701,2-3 Years,31044.346773396792,82955.6532266032,72.7681168654414,Critical,43.00369567166029
ASSET_14007,34,F,-1,NREGI,25000,Y,ULTRA LOW RISK,2024-04-26,2025-04-09,2025-05-26,35,23.77,5,2025,4,2025,ALLAHABAD,EAST II,UP,04 Metro,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151801,120417,0.793255643902214,107812.0,11.6,1.566666666666667,A,A,A,A,No,0,80500.0,70.0,74.66701294846585,27312.0,25.33298705153415,46.970046310630366,0-1 Year,73584.86320516965,78216.13679483035,51.52544238498452,Low,49.537145744589175
ASSET_14008,53,M,727,AGR,25000,N,LOW RISK,2023-08-04,2026-05-13,2026-06-30,36,24.96,6,2026,5,2026,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,1,0,APACHE RTR 160 2V DISC,APACHE,Petrol,151400,126691,0.8367965653896962,64695.99,33.76666666666667,1.6,A,A,A,A,No,1000,67000.0,70.0,103.5612871833324,-2304.010000000002,-3.561287183332386,55.746367239101716,2-3 Years,56567.961176082295,94832.03882391771,62.636749553446315,High,49.866557779862916
ASSET_14009,29,M,-1,NREGI,25000,N,HIGH RISK,2024-04-08,2025-11-30,2026-01-30,36,25.82,1,2026,11,2025,ALIGARH,NORTH II,UP,05 Urban,N,REG,0,0,TVS XL 100 HD KS,MOPEDS,Petrol,54420,50052,0.9197353914002204,32436.45,20.03333333333333,2.033333333333333,A,A,A,A,No,0,22100.0,70.0,68.13322666321376,10336.45,31.86677333678624,59.38993017273061,1-2 Years,18666.063134141747,35753.93686585825,65.69999424082737,High,52.17908524735022
ASSET_14010,45,M,-1,SEP,35000,N,MEDIUM RISK,2023-09-18,2026-05-26,2026-06-30,23,27.05,6,2026,5,2026,MEERUT,NORTH II,UP,05 Urban,N,REG,0,0,TVS SPORT ES,SPORT,Petrol,75400,63782,0.8459151193633953,10206.99,32.7,1.166666666666667,G,G,A,G,No,1000,23500.0,92.5,230.2343785974122,-13293.01,-130.2343785974122,68.83289124668434,2-3 Years,24112.384136445893,51287.61586355411,68.02071069436884,Critical,56.34711616149113
ASSET_14011,25,M,740,SAL,18000,N,LOW RISK,2020-08-08,2025-08-31,2025-09-29,35,23.3,9,2025,8,2025,LUCKNOW,EAST II,UP,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,84000,65900,0.7845238095238095,28270.0,61.63333333333333,0.9666666666666668,P,P,P,P,No,0,15000.0,30.0,53.05978068623983,13270.0,46.94021931376017,82.14285714285714,5+ Years,21145.56420468022,62854.435795319776,74.8267092801426,Critical,37.841902743347084
